user_id,betting_count,betting_sum,credit_count,credit_sum,utility_count,utility_sum,transport_count,transport_sum,government_count,government_sum,income_count,income_sum,shops_count,shops_sum,cafes_count,cafes_sum,hotels_count,hotels_sum,entertainment_count,entertainment_sum,health_count,health_sum,parking_count,parking_sum,commission_count,commission_sum,atm_count,atm_sum,online_services_count,online_services_sum,person_transfer_count,person_transfer_sum,small_business_count,small_business_sum,credit_taken_count,credit_payment_count,total_income,total_expense,transaction_count,max_income,max_expense,avg_transaction,expense_to_income_ratio,betting_expense_ratio,credit_expense_ratio,entertainment_expense_ratio,hotels_expense_ratio,cafes_expense_ratio,utility_expense_ratio,shops_expense_ratio,betting_count_ratio,credit_count_ratio,utility_count_ratio,transport_count_ratio,risk_score,label
382,90,1717715.8,99,2404421.99,85,2906168.34,96,828695.59,80,1898267.31,166,9850058.11,208,3214284.62,69,411185.1,8,25766.9,6,15130.34,0,0.0,0,0.0,1,629.26,6,181976.23,2,86449.09,756,11020104.32,119,1072381.42,28,71,19290251.57,16819488.35,1842,920367.4,739556.84,19603.55,0.8719,0.1021,0.143,0.0009,0.0015,0.0244,0.1728,0.1911,0.0489,0.0537,0.0461,0.0521,10,0
383,118,2279151.92,109,5305129.59,122,1095106.39,118,895446.44,95,1149235.6,230,11572642.15,267,3489533.78,93,2913714.0,8,22234.18,8,6260.48,2,13583.93,0,0.0,4,1907.38,7,144034.08,7,78253.21,1028,17150652.77,160,3175106.91,28,81,27025965.35,22938898.83,2436,1603496.33,654169.66,20511.03,0.8488,0.0994,0.2313,0.0003,0.001,0.127,0.0477,0.1521,0.0484,0.0447,0.0501,0.0484,15,0
384,119,2777753.11,172,3951938.33,133,3035016.36,148,2364554.99,118,2671600.51,265,19738887.19,319,4586323.65,97,1774352.53,12,207841.25,9,16486.22,3,23534.45,0,0.0,7,2573.08,8,197828.35,7,210500.05,1105,17899951.16,174,1889538.71,40,132,33441324.22,29660703.0,2781,1187847.21,929764.97,22690.41,0.8869,0.0937,0.1332,0.0006,0.007,0.0598,0.1023,0.1546,0.0428,0.0618,0.0478,0.0532,0,0
385,132,2246505.1,119,4996895.83,167,2740249.76,118,1673787.73,94,1400105.32,228,15168771.47,270,2167415.12,81,993719.92,15,1483389.62,14,25805.63,0,0.0,0,0.0,10,4253.19,10,553083.24,4,3184.83,1086,18494757.76,189,3541940.97,35,84,30932453.59,24990053.82,2599,1182020.0,964403.78,21516.93,0.8079,0.0899,0.2,0.001,0.0594,0.0398,0.1097,0.0867,0.0508,0.0458,0.0643,0.0454,15,0
386,133,1596855.93,154,3534114.91,132,1431075.85,158,2202258.01,111,1556126.22,245,19157378.01,319,6944402.15,98,2453456.62,12,211382.87,13,154211.55,3,35228.4,0,0.0,15,5815.0,11,500226.19,8,192185.17,1193,23959250.13,187,3174929.1,52,102,33468303.0,34271629.76,2867,1528026.75,1373655.51,23627.46,1.024,0.0466,0.1031,0.0045,0.0062,0.0716,0.0418,0.2026,0.0464,0.0537,0.046,0.0551,10,0
387,137,2416023.08,107,3545148.46,100,2287006.72,115,1354592.33,72,1281348.22,211,11980409.2,253,5356378.01,77,4914258.26,7,178232.07,11,110513.36,2,10949.32,0,0.0,6,1746.23,1,124.6,4,66368.89,848,13884863.17,126,2614357.7,23,84,22407529.6,28138354.62,2138,924788.77,2377266.98,23641.67,1.2558,0.0859,0.126,0.0039,0.0063,0.1746,0.0813,0.1904,0.0641,0.05,0.0468,0.0538,25,1
388,84,1529974.13,74,2089273.55,125,2079899.57,84,535597.15,82,2826613.85,160,9407904.3,207,3314725.71,61,1712851.55,6,8658.5,3,26950.32,4,61313.38,0,0.0,6,1513.09,6,110453.59,5,17967.28,716,12936433.1,124,1966649.15,18,56,19367679.52,20331438.84,1786,938956.94,841749.29,22227.95,1.0498,0.0753,0.1028,0.0013,0.0004,0.0842,0.1023,0.163,0.047,0.0414,0.07,0.047,5,0
389,172,2390100.82,74,1378354.75,93,1923758.05,96,713638.93,78,868345.25,186,13649810.58,194,5385834.22,70,782412.22,7,15593.24,6,82460.81,2,11734.68,0,0.0,5,4307.58,2,69920.61,4,31658.98,738,14182076.61,119,1798848.37,16,58,20828787.57,22699040.35,1892,1175738.16,1768722.37,23006.25,1.0898,0.1053,0.0607,0.0036,0.0007,0.0345,0.0848,0.2373,0.0909,0.0391,0.0492,0.0507,20,1
390,121,1912049.21,129,4336159.27,128,1090973.09,158,950308.48,120,2433061.13,228,11923981.7,302,5998222.04,91,1451547.64,10,158837.01,8,11810.51,2,8917.06,0,0.0,14,9542.35,10,134999.12,6,33129.21,1136,16158848.12,161,2796899.19,42,87,27426006.61,22378279.64,2685,1788262.62,660910.28,18549.08,0.816,0.0854,0.1938,0.0005,0.0071,0.0649,0.0488,0.268,0.0451,0.048,0.0477,0.0588,15,0
391,178,3123769.24,138,6700933.92,185,2118371.21,179,2192686.13,137,2718876.52,280,13135330.68,369,6549896.64,114,2397468.14,18,255815.77,9,14490.2,3,21952.29,0,0.0,9,4510.67,6,269491.93,8,389251.66,1251,20897506.02,210,5636407.61,39,99,31161327.41,36069485.5,3168,1242587.7,1261377.3,21221.85,1.1575,0.0866,0.1858,0.0004,0.0071,0.0665,0.0587,0.1816,0.0562,0.0436,0.0584,0.0565,20,1
392,126,1123363.56,105,2611229.67,173,2196284.12,113,507476.46,114,3196087.43,252,16390736.68,311,5536075.78,96,1858725.33,17,862010.14,8,79759.97,4,36555.54,0,0.0,5,1768.57,7,534170.2,5,25812.29,1080,19391424.7,159,1214221.78,38,67,26589545.12,30245128.9,2633,1201094.44,1376872.39,21585.52,1.1375,0.0371,0.0863,0.0026,0.0285,0.0615,0.0726,0.183,0.0479,0.0399,0.0657,0.0429,5,0
393,160,1721029.43,99,2635340.03,102,1821652.09,123,2377789.78,100,1644649.69,190,8661986.39,241,5201100.11,76,1393418.08,6,124122.82,8,25129.51,2,6971.83,0,0.0,5,1850.35,7,407013.99,6,108906.14,933,18962543.09,143,2097839.36,23,76,20110212.58,27614661.08,2263,759691.59,1290928.82,21089.21,1.3732,0.0623,0.0954,0.0009,0.0045,0.0505,0.066,0.1883,0.0707,0.0437,0.0451,0.0544,20,1
394,215,2793839.77,120,4492897.1,132,2796846.8,116,1067429.72,87,2397080.36,262,22125025.0,287,4231690.85,84,1715946.07,8,171785.57,8,14511.73,6,79938.01,0,0.0,11,6341.76,7,562824.21,12,143185.23,1076,21281663.22,168,4866148.7,35,85,33157529.98,36220065.21,2655,1209816.5,1646558.72,26130.92,1.0924,0.0771,0.124,0.0004,0.0047,0.0474,0.0772,0.1168,0.081,0.0452,0.0497,0.0437,15,0
395,157,4190596.07,182,3841072.55,128,1476267.52,179,3189986.32,165,5172887.16,278,16300131.33,350,7652750.02,99,1421279.57,20,236111.72,5,7411.17,6,43506.69,0,0.0,7,3415.13,10,563007.35,10,156228.68,1245,24436729.57,190,2956879.96,49,133,33216136.65,39235550.01,3100,1366805.66,1093617.83,23371.51,1.1812,0.1068,0.0979,0.0002,0.006,0.0362,0.0376,0.195,0.0506,0.0587,0.0413,0.0577,15,0
396,137,2353568.67,202,5477770.46,146,2184357.5,164,1680623.26,111,1001939.01,308,14926732.38,351,7101202.22,107,1137621.19,14,293744.03,4,22746.07,7,37898.4,0,0.0,15,6682.81,12,905674.99,9,179172.87,1314,20725989.17,183,2237653.22,50,152,30686983.69,30058667.05,3158,1254619.55,919961.76,19235.48,0.9795,0.0783,0.1822,0.0008,0.0098,0.0378,0.0727,0.2362,0.0434,0.064,0.0462,0.0519,10,0
397,167,2599026.57,106,4113722.04,127,2235902.17,134,2172896.54,117,2195492.49,269,22029852.09,267,4404765.6,100,3840963.89,15,51097.1,17,37261.74,4,35733.9,0,0.0,8,2214.93,6,537295.56,6,48424.07,1098,21405186.81,165,2987915.27,32,74,34701355.2,34272764.6,2679,1380247.75,1366037.08,25746.22,0.9876,0.0758,0.12,0.0011,0.0015,0.1121,0.0652,0.1285,0.0623,0.0396,0.0474,0.05,10,0
398,133,2241884.25,147,5577404.06,161,2919878.83,132,1083378.82,124,1637668.82,269,15569239.56,315,5170048.47,91,1469141.58,18,428683.23,6,13304.37,4,28381.61,0,0.0,6,5343.19,5,8517.83,12,297367.85,1070,21738450.65,221,3274854.34,46,101,29320190.2,33098406.72,2790,1173737.37,1556541.19,22372.26,1.1289,0.0677,0.1685,0.0004,0.013,0.0444,0.0882,0.1562,0.0477,0.0527,0.0577,0.0473,20,1
399,155,2197805.73,168,7027708.75,102,1918976.82,129,2837901.38,112,1857289.32,273,17417035.61,249,4740369.11,91,1282236.56,22,331696.4,7,12444.84,1,7204.81,0,0.0,11,4892.87,6,119685.85,7,241495.51,1002,20610589.48,166,2746795.32,48,120,27594326.24,36428508.79,2578,1375748.07,1003639.44,24834.3,1.3201,0.0603,0.1929,0.0003,0.0091,0.0352,0.0527,0.1301,0.0601,0.0652,0.0396,0.05,35,1
400,224,2047985.64,157,5271133.56,160,3360701.82,165,1514343.56,117,3716701.2,288,15529874.15,333,4871439.39,122,2213680.76,19,73448.48,8,11154.56,3,19384.14,0,0.0,4,3533.76,10,145420.35,13,352702.51,1337,25533064.44,214,4790388.99,47,110,34999387.22,35147428.56,3244,1042442.94,1800617.95,21623.56,1.0042,0.0583,0.15,0.0003,0.0021,0.063,0.0956,0.1386,0.0691,0.0484,0.0493,0.0509,15,0
401,117,1307627.14,112,2868711.48,150,2059861.19,123,1142440.95,91,1829265.1,245,17509760.05,270,5186185.07,101,1733509.16,6,131909.71,9,6148.22,0,0.0,0,0.0,7,1649.72,11,92705.11,8,234093.27,1045,18419072.13,201,3185551.2,25,87,29513845.26,27548327.61,2555,1158387.53,1250113.19,22333.53,0.9334,0.0475,0.1041,0.0002,0.0048,0.0629,0.0748,0.1883,0.0458,0.0438,0.0587,0.0481,-15,0
402,117,1534202.66,121,2970232.42,150,7624199.46,151,1561270.43,78,1378981.89,240,14994230.32,257,3573592.8,78,1402910.25,21,733978.92,11,119759.43,3,26626.04,0,0.0,9,5831.84,9,227167.19,5,138235.49,985,17762628.93,157,2436600.29,34,87,26625131.29,31927936.45,2442,1160469.49,1820881.07,23977.51,1.1992,0.0481,0.093,0.0038,0.023,0.0439,0.2388,0.1119,0.0479,0.0495,0.0614,0.0618,0,0
403,109,2809959.42,118,5486917.32,155,1780926.71,115,1937108.07,84,1935613.94,211,11834098.78,258,2834983.47,77,812364.08,16,182500.82,5,12517.27,3,26655.69,0,0.0,10,7008.6,8,232341.32,4,1549.98,952,17250539.1,168,3461208.17,34,84,24378403.84,26384468.31,2344,971643.27,1340634.84,21656.52,1.0823,0.1065,0.208,0.0005,0.0069,0.0308,0.0675,0.1074,0.0465,0.0503,0.0661,0.0491,25,1
404,111,1818975.18,99,2824530.55,122,3078125.4,104,1673730.13,81,3767449.48,211,11884045.04,238,2983596.0,62,1065261.42,9,256555.57,7,34724.05,3,4215.81,0,0.0,6,3202.67,8,411752.65,9,123173.58,987,18510982.7,149,2542739.71,28,71,26211148.78,25232280.76,2269,1323611.54,894982.37,22672.29,0.9627,0.0721,0.1119,0.0014,0.0102,0.0422,0.122,0.1182,0.0489,0.0436,0.0538,0.0458,5,0
405,126,2873555.54,148,5453707.86,126,1690711.07,130,2895040.44,86,1721420.58,228,18763816.37,260,3677339.7,82,1382885.55,16,783530.67,8,29447.06,3,35910.89,0,0.0,5,1037.31,8,137943.11,9,172490.49,958,19606026.72,168,3258233.95,32,116,34248494.55,28402916.32,2396,1759490.14,1327414.39,26148.34,0.8293,0.1012,0.192,0.001,0.0276,0.0487,0.0595,0.1295,0.0526,0.0618,0.0526,0.0543,10,0
406,139,3965976.67,130,5653801.39,141,4594847.3,152,970320.49,103,2668322.26,262,14720002.87,283,4054794.35,80,830748.22,14,479709.25,6,71136.25,4,19787.38,0,0.0,8,1350.94,3,327647.62,7,45996.04,1034,19513925.51,174,3094705.1,39,91,33095099.15,28479880.43,2593,1094995.72,1117199.73,23746.62,0.8605,0.1393,0.1985,0.0025,0.0168,0.0292,0.1613,0.1424,0.0536,0.0501,0.0544,0.0586,15,0
407,151,1736069.27,173,11831139.37,146,2126808.75,114,948152.81,114,1340980.81,221,18726915.78,352,4697107.84,105,1629860.2,6,78343.0,9,87520.63,3,31460.07,0,0.0,12,2839.09,6,310464.41,1,489.58,1170,24596141.73,202,3507838.78,48,125,40306006.16,31816853.03,2873,1254023.55,1023073.18,25103.68,0.7894,0.0546,0.3719,0.0028,0.0025,0.0512,0.0668,0.1476,0.0526,0.0602,0.0508,0.0397,15,0
408,103,1492037.8,98,3281011.81,130,749769.12,85,333058.13,70,674821.72,194,15809166.59,249,2663679.14,46,904621.23,13,140151.84,9,31947.56,0,0.0,0,0.0,4,600.18,5,381955.74,6,255551.06,796,18408416.83,128,2705655.24,28,70,25648033.63,22514406.81,1989,1549970.53,768225.95,24214.4,0.8778,0.0663,0.1457,0.0014,0.0062,0.0402,0.0333,0.1183,0.0518,0.0493,0.0654,0.0427,0,0
409,133,2445437.54,108,5512916.94,138,1463574.58,136,1134446.72,105,1812668.74,267,18704390.53,315,3563132.68,101,1384511.29,18,1541172.45,9,67966.03,4,22011.31,0,0.0,3,600.27,9,305033.43,9,132028.07,1159,18609567.18,186,4623626.16,34,74,33067320.84,29307608.09,2759,1606037.74,1106025.48,22607.8,0.8863,0.0834,0.1881,0.0023,0.0526,0.0472,0.0499,0.1216,0.0482,0.0391,0.05,0.0493,20,1
410,111,1001912.32,89,3344001.46,133,2015007.99,114,984043.79,97,2230846.31,186,18832841.82,261,2805370.5,99,2458188.9,12,214300.34,8,68908.32,1,5364.01,0,0.0,9,1980.65,5,51309.48,6,203683.55,973,21253084.37,134,2297227.13,27,62,31051732.91,28302773.51,2297,2075614.24,1341975.91,25840.01,0.9115,0.0354,0.1182,0.0024,0.0076,0.0869,0.0712,0.0991,0.0483,0.0387,0.0579,0.0496,-10,0
411,151,3754107.1,113,3297687.97,142,2641757.42,134,1398397.31,98,1858412.89,235,17438630.73,267,5070838.11,83,2207794.73,8,56892.64,10,56150.58,2,8415.21,0,0.0,5,3507.47,8,542543.07,8,110058.47,990,17936472.06,161,1885097.24,39,74,31651888.92,27897866.0,2455,1446810.44,1103912.08,24256.52,0.8814,0.1346,0.1182,0.002,0.002,0.0791,0.0947,0.1818,0.0615,0.046,0.0578,0.0546,10,0
412,128,2672823.63,120,5825551.07,116,1827353.04,121,817855.88,97,860146.55,242,14661312.15,272,2627867.88,82,1349840.43,14,63283.33,5,8174.66,1,3737.57,0,0.0,10,5554.4,9,304944.51,2,2616.28,1022,16454750.9,147,2415768.67,27,93,27487852.05,22674082.27,2451,1076423.45,709193.31,20465.91,0.8249,0.1179,0.2569,0.0004,0.0028,0.0595,0.0806,0.1159,0.0522,0.049,0.0473,0.0494,20,1
413,247,3107256.76,147,6132046.47,149,3138992.28,166,1430005.74,135,3549701.85,270,20185419.68,354,4448400.42,104,1339712.73,14,682287.21,12,17349.59,6,58663.71,0,0.0,7,3943.9,13,662550.51,8,141180.86,1208,22255461.2,190,2421259.6,49,98,35065059.75,35344088.81,3102,1427805.38,1110916.32,22697.98,1.008,0.0879,0.1735,0.0005,0.0193,0.0379,0.0888,0.1259,0.0796,0.0474,0.048,0.0535,25,1
414,162,2828129.65,88,3275466.68,114,1594997.29,110,1547270.49,76,2213256.96,205,10319119.48,232,4707751.05,55,1254982.34,10,68352.77,8,9661.16,2,21232.31,0,0.0,2,478.58,5,270153.75,3,25998.08,912,16425615.44,144,1734223.7,25,63,24532887.2,22698616.14,2193,959240.07,1182989.0,21537.39,0.9252,0.1246,0.1443,0.0004,0.003,0.0553,0.0703,0.2074,0.0739,0.0401,0.052,0.0502,5,0
415,159,3486204.21,150,4601241.03,179,1564696.69,143,1249277.15,99,1785645.64,295,18298491.93,355,6848353.59,93,1218365.33,15,37747.32,12,38998.93,4,30019.32,0,0.0,13,6434.79,11,837563.7,7,223531.2,1225,24632161.48,189,2445755.61,39,111,33312006.34,34413005.17,3029,1210129.09,1433143.53,22358.87,1.0331,0.1013,0.1337,0.0011,0.0011,0.0354,0.0455,0.199,0.0525,0.0495,0.0591,0.0472,15,0
416,148,1321942.92,130,3570745.23,161,2224735.9,145,2480844.09,103,2144671.49,258,15562495.31,295,7862242.72,85,2050502.57,10,181924.68,7,26181.08,1,7716.28,0,0.0,8,2011.05,8,266787.24,8,188147.65,1151,25831250.77,175,2066094.47,28,102,30610839.78,36026569.2,2774,1107688.0,1504717.95,24022.14,1.1769,0.0367,0.0991,0.0007,0.005,0.0569,0.0618,0.2182,0.0534,0.0469,0.058,0.0523,-5,0
417,124,1289938.61,117,3833883.68,141,1446479.03,122,1799227.78,77,1527164.03,231,20279519.57,238,3634478.89,95,579352.17,7,124103.77,10,88712.39,1,276.18,0,0.0,7,3599.57,7,516241.74,9,153602.37,956,15360790.18,159,2765776.64,29,88,28448066.97,26291833.61,2366,1205961.91,1557068.45,23136.05,0.9242,0.0491,0.1458,0.0034,0.0047,0.022,0.055,0.1382,0.0524,0.0495,0.0596,0.0516,-15,0
418,105,1317177.18,117,3918162.59,134,1253215.52,124,1058832.53,80,2320238.78,205,12774928.84,267,2957709.06,71,1449471.22,15,234522.84,5,12634.58,3,44803.19,0,0.0,10,3359.99,6,324208.05,13,360506.31,939,15728464.97,151,1500309.54,22,95,26020463.14,19711278.5,2300,1844080.04,540963.27,19883.37,0.7575,0.0668,0.1988,0.0006,0.0119,0.0735,0.0636,0.1501,0.0457,0.0509,0.0583,0.0539,0,0
419,93,1495196.98,120,3905880.35,81,1061688.3,89,1092036.12,80,902176.83,136,7104860.09,200,2192967.97,58,1642715.36,6,159958.6,8,40511.85,1,5056.13,0,0.0,5,1837.71,2,42375.24,3,12846.38,733,13980452.9,99,3030783.23,23,97,15297492.89,21631475.02,1769,689836.79,974841.19,20875.62,1.4141,0.0691,0.1806,0.0019,0.0074,0.0759,0.0491,0.1014,0.0526,0.0678,0.0458,0.0503,30,1
420,129,2124626.96,162,10133556.04,127,1665009.46,135,2342788.3,117,3758049.52,232,14576127.13,282,5389259.21,99,1467200.26,18,329741.64,11,13164.92,4,61846.11,0,0.0,6,3418.09,8,365745.9,7,274888.57,1060,19305684.79,170,4443142.53,45,117,32898629.55,35594605.34,2631,1370896.74,1605531.35,26033.16,1.0819,0.0597,0.2847,0.0004,0.0093,0.0412,0.0468,0.1514,0.049,0.0616,0.0483,0.0513,30,1
421,103,1979519.56,116,1811171.91,100,2189477.09,102,2454518.12,93,1388211.24,199,12863675.04,256,5387452.85,80,2095330.3,10,53735.03,12,21087.9,3,19516.11,0,0.0,4,2917.57,5,133673.84,10,274175.63,979,14643084.59,128,2898345.36,31,85,24796506.9,27398299.2,2256,1338078.36,1757461.65,23136.0,1.1049,0.0722,0.0661,0.0008,0.002,0.0765,0.0799,0.1966,0.0457,0.0514,0.0443,0.0452,15,0
422,101,2904289.45,107,3118154.85,89,969851.09,105,1078699.6,100,2215861.86,207,17978262.99,219,3686274.0,64,3936921.53,14,1067321.1,11,24239.72,2,9254.51,0,0.0,4,830.28,10,687280.02,3,62912.43,976,15364949.47,152,2122851.09,27,80,27631894.78,27829138.94,2200,1360538.79,1173830.95,25209.56,1.0071,0.1044,0.112,0.0009,0.0384,0.1415,0.0349,0.1325,0.0459,0.0486,0.0405,0.0477,25,1
423,106,1259493.65,100,1747722.38,121,1415022.21,94,2174253.16,62,1333680.53,202,13296885.83,246,4169132.76,81,1974995.53,7,42867.83,4,3886.8,0,0.0,0,0.0,6,2823.11,7,1258360.2,6,65619.89,880,17720496.99,130,1981915.75,32,68,25240294.26,23477652.92,2108,1393484.4,1252065.69,23110.98,0.9302,0.0536,0.0744,0.0002,0.0018,0.0841,0.0603,0.1776,0.0503,0.0474,0.0574,0.0446,0,0
424,158,1788965.23,157,3776143.33,174,1748346.87,160,2467431.57,108,1458483.58,290,19125237.98,333,3188375.13,88,1635036.39,16,122585.67,6,16088.75,2,9550.44,0,0.0,11,3979.62,7,151366.45,5,112177.86,1246,24209148.48,211,3729746.25,44,113,30041502.39,34000594.26,3046,1514080.92,915649.65,21024.98,1.1318,0.0526,0.1111,0.0005,0.0036,0.0481,0.0514,0.0938,0.0519,0.0515,0.0571,0.0525,10,0
425,158,4057425.58,127,4747704.55,156,2183913.44,143,1326941.14,130,1740911.04,274,17198836.83,341,6994694.24,109,2153152.12,19,305493.21,12,21738.53,3,30478.33,0,0.0,9,1563.82,6,584150.04,7,93967.33,1225,22939535.44,176,2369659.32,33,94,31504888.17,35973680.83,3001,1213524.06,1682408.22,22485.36,1.1418,0.1128,0.132,0.0006,0.0085,0.0599,0.0607,0.1944,0.0526,0.0423,0.052,0.0477,15,0
426,125,1870207.66,126,7434280.99,123,969114.06,103,1028032.51,64,1933484.14,187,12844453.95,219,4229693.2,58,580801.32,12,25642.36,7,32284.75,2,17885.55,0,0.0,8,5749.01,3,25063.76,8,191412.75,843,14771810.75,119,2037316.82,45,81,28505943.24,19936390.54,2055,1296170.88,719829.25,23572.91,0.6994,0.0938,0.3729,0.0016,0.0013,0.0291,0.0486,0.2122,0.0608,0.0613,0.0599,0.0501,15,0
427,97,997331.19,102,1582413.69,96,681994.22,102,1400765.69,87,2563796.48,171,9250394.31,234,1854548.38,79,603163.44,8,193960.71,7,26300.63,3,27203.83,0,0.0,4,1066.45,2,114313.55,6,100353.06,795,12163833.39,108,2034675.39,25,77,15873125.54,17877056.41,1933,1046719.4,917244.28,17460.0,1.1262,0.0558,0.0885,0.0015,0.0108,0.0337,0.0381,0.1037,0.0502,0.0528,0.0497,0.0528,10,0
428,84,1329720.51,92,2783383.72,103,847457.84,100,1367671.47,91,1242486.59,190,14454633.56,229,4521475.94,71,751918.05,12,20614.0,4,22637.88,2,27236.38,0,0.0,6,1372.49,8,93351.97,4,4036.1,924,15382422.93,115,1030182.31,18,74,20196544.45,24460612.13,2077,1514918.8,1517023.14,21500.8,1.2111,0.0544,0.1138,0.0009,0.0008,0.0307,0.0346,0.1848,0.0404,0.0443,0.0496,0.0481,20,1
429,111,2617292.03,68,1669870.31,83,973166.83,86,2244340.02,64,1657080.12,157,9116216.79,182,2130244.16,72,2076517.05,9,32049.36,5,13354.8,2,6489.06,0,0.0,11,4125.35,4,462087.69,8,53285.25,726,14333180.59,100,1052159.95,21,47,18951817.58,19790065.76,1731,1161645.93,1249550.76,22381.22,1.0442,0.1323,0.0844,0.0007,0.0016,0.1049,0.0492,0.1076,0.0641,0.0393,0.0479,0.0497,20,1
430,127,3027916.46,111,4537525.71,154,3000719.24,112,1968855.17,82,2720089.32,229,16818702.76,283,2795871.34,70,600436.98,15,749573.17,6,19581.2,2,23650.66,0,0.0,9,4546.17,14,732530.22,8,203806.77,982,18505120.62,171,3689149.5,27,84,30519439.3,29432427.82,2442,1378775.87,1874885.82,24550.31,0.9644,0.1029,0.1542,0.0007,0.0255,0.0204,0.102,0.095,0.052,0.0455,0.0631,0.0459,15,0
431,103,1825184.98,93,4475207.89,123,476186.05,83,480271.81,77,1732490.75,174,9957499.09,237,5617855.13,60,1112384.66,15,974833.47,7,12220.45,3,16735.05,0,0.0,6,4187.51,7,163550.33,6,181324.98,778,12128156.15,104,1354367.51,24,69,18618352.17,22254803.91,1926,1147353.75,1209746.07,21221.78,1.1953,0.082,0.2011,0.0005,0.0438,0.05,0.0214,0.2524,0.0535,0.0483,0.0639,0.0431,20,1
432,122,2872772.59,116,3497124.77,130,1937157.58,140,1631554.06,85,2196495.78,237,12289573.01,274,4591202.19,104,2823615.35,12,383297.62,10,23763.3,1,8085.89,0,0.0,5,993.23,5,211695.35,8,78516.51,994,14578827.03,147,2715416.06,37,79,22594672.39,28170003.24,2453,1244636.25,1018648.26,20694.94,1.2468,0.102,0.1241,0.0008,0.0136,0.1002,0.0688,0.163,0.0497,0.0473,0.053,0.0571,25,1
433,72,1649456.43,72,3208552.43,125,2457220.07,96,1047030.76,84,2019649.77,163,11037256.26,215,1923765.89,55,729541.31,9,723043.75,5,5255.59,0,0.0,0,0.0,6,3338.11,6,98801.93,7,67490.99,737,15201337.61,133,4221622.79,19,53,23874528.75,20764138.14,1818,1309974.5,754544.4,24553.72,0.8697,0.0794,0.1545,0.0003,0.0348,0.0351,0.1183,0.0926,0.0396,0.0396,0.0688,0.0528,10,0
434,108,1196054.48,99,3518105.79,123,1142185.37,94,1986666.9,72,1999760.95,205,18134127.88,243,3437832.15,75,1817023.37,11,748520.29,7,41991.65,3,8683.33,0,0.0,6,2427.86,8,338876.5,4,86796.22,908,17280381.27,156,2941031.8,32,67,31056890.49,23895932.36,2168,1362003.13,635851.4,25347.24,0.7694,0.0501,0.1472,0.0018,0.0313,0.076,0.0478,0.1439,0.0498,0.0457,0.0567,0.0434,-5,0
435,166,4433033.76,91,4394663.45,95,2205336.89,81,1002780.02,72,3428691.85,162,8933930.09,219,2811749.88,48,486376.8,10,111802.57,4,2541.64,4,27757.65,0,0.0,1,1844.07,7,201044.17,2,1277.21,784,11290609.35,107,1343555.87,32,59,20912473.98,19863746.57,1895,1363649.94,1533191.66,21517.79,0.9499,0.2232,0.2212,0.0001,0.0056,0.0245,0.111,0.1416,0.0876,0.048,0.0501,0.0427,35,1
436,110,2047399.59,100,4296883.74,113,1909016.02,113,1278479.72,89,1526204.28,231,19985243.23,246,4591449.52,79,2046190.72,10,52340.66,4,32405.58,4,35418.57,0,0.0,4,840.69,12,391391.39,10,293259.49,863,15570405.46,139,1430399.6,26,74,32990939.9,22819299.0,2182,1192332.62,1285897.12,25577.56,0.6917,0.0897,0.1883,0.0014,0.0023,0.0897,0.0837,0.2012,0.0504,0.0458,0.0518,0.0518,5,0
437,164,1507578.22,87,2281568.73,92,631378.7,105,3038956.03,107,2358247.22,169,11960563.75,235,3880039.9,69,424512.18,9,35326.79,8,66459.98,5,60466.77,0,0.0,5,1398.79,6,145523.23,4,242234.9,850,15437473.46,124,2051546.47,25,62,24161894.46,20334715.52,2101,1345046.41,698800.03,21178.78,0.8416,0.0741,0.1122,0.0033,0.0017,0.0209,0.031,0.1908,0.0781,0.0414,0.0438,0.05,5,0
438,264,3137018.14,151,5514738.85,168,3594944.31,161,1069278.08,120,2352941.91,269,17902653.77,322,3320301.79,101,1121858.49,13,291739.65,9,18155.92,2,11453.1,0,0.0,8,3434.22,14,632657.75,7,168270.75,1308,22558657.66,212,3326900.3,39,112,31346758.35,34225273.51,3192,1287341.52,1012385.68,20542.62,1.0918,0.0917,0.1611,0.0005,0.0085,0.0328,0.105,0.097,0.0827,0.0473,0.0526,0.0504,25,1
439,110,1558205.48,99,3387429.7,121,1234505.96,110,2610458.92,98,2066641.73,226,18617874.87,225,4408142.79,89,1123039.78,11,64864.04,4,34374.53,0,0.0,0,0.0,10,3591.16,10,240636.83,11,415207.42,963,21263892.51,167,4048587.04,28,71,30574127.22,31064266.03,2309,1328360.75,1012050.04,26694.84,1.016,0.0502,0.109,0.0011,0.0021,0.0362,0.0397,0.1419,0.0476,0.0429,0.0524,0.0476,10,0
440,123,1931299.6,109,3228814.3,152,3158140.78,151,1505551.21,103,1475053.69,245,15208421.27,309,3242390.45,76,1428206.42,17,617293.61,8,8713.37,1,396.36,0,0.0,9,5062.83,7,109053.61,11,291713.1,1016,17601822.27,183,2293782.97,27,82,26511714.62,26519740.89,2596,1274537.89,1898591.57,20428.14,1.0003,0.0728,0.1218,0.0003,0.0233,0.0539,0.1191,0.1223,0.0474,0.042,0.0586,0.0582,5,0
